New column,New column (1)
tŕkelj,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n tŕkelj -klja m (ŕ) nar. gorenjsko kos debla približno v velikosti polena: klati, nalagati trklje; debeli trklji \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
trlèp,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n trlèp -épa m (ȅ ẹ́) nar. dolenjsko neroda: tak trlep, pa bi rad obogatel \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
trlépen,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n trlépen -pna -o prid. (ẹ̑) nar. dolenjsko neroden: velik, trlepen mož\ntrlépno prisl.: trlepno pasti\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
tŕmast,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n tŕmast -a -o prid. (ŕ) \n1. ki nepopustljivo vztraja pri kakem stališču, ravnanju, mnenju kljub dokazom o neustreznosti takega stališča, ravnanja, mnenja: trmast otrok; v mladosti je bil zelo trmast; trmasta in sitna ženska / trmasto vedenje / ekspr. če boš dovolj trmast, boš uspel vztrajen, odločen\n // ki kljub prigovarjanju noče storiti česa: kadar je trmast, pri njem nič ne dosežeš / trmast osel; trmasta mula; biti trmast kot vol\n2. ekspr. ki se nerad oblikuje: trmasti lasje\n● nar. trmasta gabrova grča ki se težko kolje, cepi\ntŕmasto prisl.: trmasto vztrajati pri čem; trmasto stisnjena usta; trmasto zagnan v delo\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
tŕmati,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n tŕmati2 -am nedov. (ŕ r̄) nar. koroško tkati: zna trmati \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
trníka,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n trníka -e ž (í) nar. \n1. črni trn: košata trnika s črnimi jagodami\n2. trnje: robidovje in druga trnika\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
trnína,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n trnína -e ž (í) nar. črni trn: s trnino in šipkom obrasel ribnik / nabirati trnine trnulje \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
trnóljica,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n trnóljica -e ž (ọ̄) nar. črni trn: trnoljica in glog \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
trnóselj,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n trnóselj -slja m (ọ́) nar. cibora: za hišo raste trnoselj \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
trnóska,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n trnóska -e ž (ọ̑) nar. cibora: Glej naše slive trnoske, zrele so, zrele, tebe so čakale, tebi zorele (M. Kranjec) \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
tŕnovje,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n tŕnovje -a s (ŕ) nar. trnje: z gabrovjem in trnovjem porasli bregovi \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
tróba,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n tróba -e ž (ọ́) preprosto glasbilo v obliki na koncu lijakasto razširjene cevi, v katero se piha: narediti si trobo iz lubja; otroške trobe; trobi podoben cvet\n // kar je po obliki temu podobno: z rokami je napravil trobo pred usti / troba starega gramofona; vodna troba vodni vrtinec\n // knjiž. dati signal s trobo s hupo\n● nar. držati, narediti trobo kazati, pokazati jezo, nejevoljo z naprej potisnjenimi ustnicami\n♦ vrtn. jasminova troba okrasna vzpenjavka s pernatimi listi in velikimi zvončastimi oranžnimi ali rdečkastimi cveti v socvetjih, Campsis radicans \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
tropínec,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n tropínec -nca m (ȋ) nar. tropinovec: popil je kozarček tropinca \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
tropínka,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n tropínka -e ž (ȋ) nar. zahodno repa, kisana v grozdnih tropinah: na pladenj je naložila tropinko in klobase / repa tropinka \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
tropínovica,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n tropínovica -e ž (í) nar. tropinovec: piti tropinovico \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
tropínovka,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n tropínovka -e ž (í) nar. tropinovec: ponudil jim je kozarček tropinovke \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
tropínski,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n tropínski -a -o prid. (ȋ) ki je iz tropin: tropinsko žganje\n● nar. tropinsko vino delanec \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
tróska,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n tróska -e ž (ọ̑) \n1. nar. vzhodno usedlina, ki nastane pri kuhanju surovega masla; (maslene) tropine: namazati trosko na kruh\n2. zastar. žlindra: kupi troske ob topilnici\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
tróšnica,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n tróšnica -e ž (ọ̑) nar. zahodno gorska rastlina z belimi dlakavimi zvezdastimi cveti; planika: modri svišč in bele trošnice \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
tŕsje,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n tŕsje -a s (r̄) \n1. več trsov, trsi: s trsjem poraslo močvirje / iz trsja narejeni čolni / obrezovati, privezovati trsje\n2. nar. vinograd: delati v trsju\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
trstén,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n trstén -a -o prid. (ẹ̑) ki je iz trsta, trstov: trsten stol / trstena cevka, palica\n● nar. trsteni vrabec trstni strnad\n♦ etn. (trstene) orglice trstenke \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
tršljíka,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n tršljíka -e ž (í) nar. grm z belimi cveti v socvetju in rdečimi jagodami; brogovita: na robu gozda cveti tršljika \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
tŕta,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n tŕta -e ž (ŕ) \n1. kulturna rastlina, ki se goji zaradi grozdja, vina: trta že cveti, odganja; v teh krajih trta dobro rodi, uspeva; necepljena, žlahtna trta; trta z velikimi grozdi / ekspr. sad trte grozdje\n // posaditi sto trt; okužene, poškodovane trte / vinska trta\n2. s prilastkom steblo nekaterih kulturnih rastlin, ki potrebuje oporo: napeljati hmeljeve trte na žice\n3. prožna šiba, veja, ki se uporablja za vezanje, pletenje: zvezati butaro s trto; leskova, vrbova trta / viti trto\n● nar. med grmovjem raste tudi trta dobrovita; ekspr. vse to je iz trte izvito izmišljeno, neresnično, neutemeljeno\n♦ agr. grobati trte; požveplati trto; ameriška, (žlahtna) evropska trta; samorodna trta križanka ameriške in evropske trte; bot. divja vinska trta rastlina z deljenimi listi in drobnimi kislimi modrimi plodovi, Vitis sylvestris; vrtn. divja trta okrasna vzpenjavka z drobnimi modrimi plodovi in listi, ki jeseni pordečijo, Parthenocissus\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
tŕtje,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n tŕtje -a stil. trtjè -à s (ŕ; ȅ ȁ) \n1. več trt, trte: obrezati trtje; grozdje na trtju\n2. nar. belokranjsko vinograd: prekopavati trtje / iti v trtje\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
trtjón,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n trtjón -a m (ọ̑) nar. zahodno trtni zavijač: uničevati trtjone \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
trúga,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n trúga -e ž (ú) \n1. nižje pog. krsta: položiti mrliča v trugo; črna truga / iti za trugo\n2. nar. zgoraj odprta, zaboju podobna priprava na kmečkem vozu za prevoz drobnega, sipkega materiala: stresati krompir v trugo / pripeljati trugo peska / postaviti kravam trugo s peso in otrobi (leseno) korito\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
tŕzen,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n tŕzen -zna -o prid. (r̄) nar. ki se pusti neposejan, neposajen: trzna njiva / zemlja je ostala trzna neobdelana \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
trznína,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n trznína -e ž (í) nar. njiva, ki se pusti neposejana, neposajena: sejati pšenico na trznino / prava trznina celo leto neposejana, neposajena njiva \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
túblja,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n túblja -e ž (ȗ) nar. primorsko tuberoza: pripeti si tubljo na prsi \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
tujínec,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n tujínec -nca m (ȋ) nar. severovzhodno tujec: živeti med tujinci / znani ljudje in tujinci \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
túkla,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n túkla -e ž (ȗ) nar. štajersko jabolčnik: piti tuklo \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
túlast,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n túlast3 -a -o prid. (ū) nar. neumen, omejen: tulast fant \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
túliti se,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n túliti se -im se nedov. (ú ū) \n1. ekspr. kriviti se, upogibati se: plamenčki migotajo, se tulijo\n2. ekspr. prikrivati se, skrivati se: zdaj se naj nihče več ne tuli / čelo se tuli pod gostimi lasmi\n3. nar. stiskati se, privijati se: maček se tuli k peči\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
túlje,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n túlje -a s (ū) nar. najkrajše, najslabše predivo: gospodinja je predla boljše predivo, dekla pa tulje; zamašiti špranje s tuljem / konopljeno, laneno tulje \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
túlpika,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n túlpika -e ž (ȗ) nar. prekmursko \n1. narcisa: bila je pomlad in vzcvetele so prve tulpike; nabirati tulpike\n2. lokvanj: zavili sta na vratnice ob bereku, kjer so na vodi cvetele bele tulpike (F. Godina) \n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
tunára,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n tunára -e ž (ȃ) \n1. nar. primorsko čoln za lovljenje tunov; tonera: ribiči polagajo iz tunare mrežo / tunara na vesla\n2. rib. navadno ob obali postavljena mreža za lovljenje tunov, tunolovka: jata tunov je zaplavala v tunaro\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
tunêra,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n tunêra -e ž (ȇ) \n1. nar. primorsko čoln za lovljenje tunov; tonera: krma tunere / motorna tunera\n2. rib. navadno ob obali postavljena mreža za lovljenje tunov, tunolovka: tuni so zaplavali v tunero / obalna tunera\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
túnf,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n túnf in tùnf túnfa m (ȗ; ȕ ú) nar. tolmun: skočiti v tunf; globok tunf \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
túnja,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n túnja -e ž (ū) nar. severovzhodno okrogla, spodaj širša nizka posoda, zlasti za shranjevanje masti; deža: vzeti mast iz tunje \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
túnjka,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n túnjka -e ž (ū) nar. severovzhodno okrogla, spodaj širša nizka posoda, zlasti za shranjevanje masti; deža: napolniti tunjko z mastjo; vzeti klobaso iz tunjke / meso iz tunjke \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
túrščica,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n túrščica -e ž (ú) nar. koruza: saditi turščico / ličkati, robkati turščico / postaviti strašilo v turščico \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
túrščičen,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n túrščičen -čna -o prid. (ú) nar. koruzen: turščični storž; turščično zrno / turščična moka / turščična njiva \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
ubrísati,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n ubrísati ubríšem dov., tudi ubrisála (í ȋ) \n1. pog. udariti: tiho, če ne te ubrišem; ubrisati s palico po tleh\n2. pog., ekspr., navadno v zvezi z jo hitro oditi, steči: ubrisal jo je proti dolini; ubrisal jo je, kar so mu noge dale\n● zastar. ubrisati solze obrisati\nubrísati se star. zjasniti se: nebo se je ubrisalo / vreme se je ubrisalo\n● knjiž. obraz se ji je ubrisal razjasnil; nar. vino se je ubrisalo izčistilo\nubrísan -a -o \n1. deležnik od ubrisati: ubrisano nebo\n2. pog., ekspr. čudaški, neumen: smešen, malo ubrisan človek; mahal je z rokami kot ubrisan\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
učakováti,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n učakováti -újem nedov. (á ȗ) nar. gorenjsko čakati: ustavila se je in ga učakovala \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
učêsniti,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n učêsniti -em in učesníti učésnem dov. (é ȇ; ī ẹ̑) nar. severovzhodno močno udariti: učesnil ga je, da se je kar zamajal \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
účka,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n účka -e ž (ȗ) nar. manjšalnica od oko; očka: deklica mežika z učkami \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
udobíti,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n udobíti -ím dov., udóbil (ī í) nar. dobiti, pridobiti: izkupiček, ki ga udobijo za pridelke / udobiti mir, pravico \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
uhó,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n uhó ušésa s (ọ̑ ẹ́) \n1. čutilo za sluh in ravnotežje: primerjati človeško uho z živalskim; oko in uho / ušesa ga bolijo; zamašiti si, zatisniti si ušesa; iz ušes mu teče gnoj; trga ga po ušesu\n // to čutilo glede na svojo sposobnost: levo uho mu peša; na eno uho slabo sliši; gluh, naglušen na obe ušesi / ekspr. čeprav je napel ušesa, ni nič slišal; ekspr. ustavila se je in nastavila uho prisluhnila; šepetati, vpiti na uho, v uho / ekspr. škripanje jim je paralo ušesa povzročalo velik občutek neugodja, bolečino; ekspr. to piskanje mi gre skozi ušesa neprijetno deluje name; šumelo ji je v ušesih imela je neprijeten, šumenju podoben občutek v njih zaradi motenj v delovanju organizma; zvoni mu v ušesih ima občutek zvenenja nepretrganega visokega tona\n // ekspr.: zdaj pa odpri ušesa poslušaj, prisluhni; za uho ta glasba ni privlačna za poslušanje; to je prijetno za oko in uho / ekspr. vleči na ušesa prisluškovati\n // ekspr.: na lastna, svoja ušesa sem to slišal sam, osebno; ni mogla verjeti lastnim, svojim ušesom da je res\n // ekspr.: poslušal jo je samo z enim ušesom, s pol ušesa nepazljivo; vpijejo, da gre skozi ušesa zelo; otroci so zgodbo poslušali na vsa ušesa, z očmi in ušesi zelo pozorno\n // nav. ekspr. izraža dejavnost tega čutila, kot jo določa glagol: njegovo uho je poslušalo domačo govorico; uho je komaj zaznalo glasove / tak ropot ušesa težko prenašajo\n2. nav. ekspr., z oslabljenim pomenom, s prilastkom oseba, zlasti glede na sposobnost poslušanja: marsikatero uho je to slišalo / take besede niso za ženska ušesa za ženske; uho glasbenika, strokovnjaka glasbenik, strokovnjak\n // to je prišlo tudi do njegovih ušes, na njegova ušesa o tem je slišal tudi on\n // govoriti gluhim ušesom prepričevati ljudi, ki se ne dajo prepričati; naleteti na gluha ušesa na ljudi, ki se ne dajo prepričati; ni mogel verjeti, da je našel odprta ušesa da so ga poslušali, uslišali\n3. zunanji del tega čutila: ušesa mu štrlijo; striči z ušesi; kosmata ušesa; majhna, velika ušesa; oslovska, zajčja ušesa; pokončna, viseča ušesa / zardeti do ušes; potegniti kapo čez ušesa; dati si svinčnik za uho; prijeti, vleči koga za ušesa; popraskati se za ušesom; ščitniki za ušesa / umiti si ušesa ta del s sluhovodom; dati vato v uho v sluhovod\n4. s prilastkom temu delu podoben del kake priprave z luknjo za držanje, nameščanje česa: prijeti škaf za ušesa; šivankino uho se odlomi; uho klina, motike, škarij\n // luknja v takem delu: vrtati ušesa v kamnite sekire; vdeti nit v uho\n5. mn., ekspr. zavihani, zmečkani ogli: njegove knjige so zdelane, vse imajo ušesa; poravnati oslovska ušesa pri zvezkih\n● ekspr. sama ušesa so ga bila pazljivo je poslušal; ekspr. tukaj imajo stene ušesa tukaj se prisluškuje; ekspr. ušesa si maši, zatiska pred resnico noče spoznati resnice; ekspr. naviti komu ušesa kaznovati ga s potegljaji za uhelj, z zavijanjem uhlja; ekspr. s čudnimi teorijami jim polnijo ušesa čudne teorije jim pripovedujejo, vsiljujejo; ekspr. ta prevod žali moja ušesa je slab; do ušes odpreti usta zelo, na široko; ekspr. vanjo je bil do ušes zaljubljen zelo; pog., ekspr. daj mu eno okrog ušes, za uho udari ga; ekspr. vse mu nosi na ušesa pripoveduje, česar ne bi smel; ekspr. povedati kaj na uho zaupno; ekspr. pazil je, da to ne bi prišlo komu na uho, ušesa da tega ne bi kdo izvedel; ekspr. to si zapiši za uho, ušesa dobro si zapomni; pog. sosed je na to uho gluh ta stvar ga ne zanima, noče ničesar slišati o njej; ekspr. iti skozi šivankino uho narediti kaj težko uresničljivega; ekspr. melodija gre v uho je prijetna; lahka za zapomnjenje; ekspr. piši me v uho izraža veliko omalovaževanje, brezbrižnost; ekspr. treba ga bo prijeti za ušesa kaznovati ga s potegljaji za uhelj; kaznovati ga sploh; ekspr. sedeti na ušesih ne poslušati (pazljivo); ekspr. pri enem ušesu mu gre noter, pri drugem ven ničesar ne uboga, ne upošteva; nič si ne zapomni; pog. popevka mu je ostala v ušesih zapomnil si je njeno melodijo; pog. ima jih polno za ušesi je zelo navihan; pog. je še moker, zelen za ušesi je še zelo mlad, neizkušen, otročji; ekspr. fant ima kosmata ušesa noče slišati, upoštevati stvari, ki mu niso všeč, zlasti ukazov; nar. medvedje uho zimzeleni gornik; ekspr. tega imam že polna ušesa nočem več poslušati tega\n♦ anat. notranje uho del ušesa s slušnimi in ravnotežnimi čutnicami; srednje uho del ušesa med bobničem in notranjim ušesom; zunanje uho del ušesa z uhljem, sluhovodom in bobničem; bot. mačje uho kukavica, katere cvet ima žametasto dlakavo medeno ustno, Ophrys; zajčje uho rastlina s celorobimi, črtalastimi ali jajčastimi listi in rumenimi ali rdečkastimi cveti v socvetjih; prerast; lov. ušesa daljše, uhljem podobno perje na glavi sov uharic; med. izpirati ušesa s tekočino, navadno z vodo, odstranjevati iz sluhovoda ušesno maslo; vnetje srednjega ušesa; zool. morsko uho polž, ki je brez zavojev, ima obliko latvice in živi v morju, prilepljen na skalnato podlago, Haliotis tuberculata\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
