New column,New column (1)
držáti,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n držáti -ím nedov. (á í) \n1. imeti kaj z rokami oprijeto: držati kozarec; držati za kljuko, vrv; detektivove roke so ga čvrsto držale; držal ga je kakor v kleščah / od smeha smo se držali za trebuhe / držita se za roke\n // z rokami imeti oprijeto kaj zaradi kakega namena, dela: otroka je naučila držati svinčnik; ne zna držati kose; držati (za) plug naravnavati ga pri oranju\n // le dobro ga drži, da ti ne uide; drži se, da ne boš padel / kot klic za ščuvanje psa dŕži ga\n2. opravljati delo, ki kaj povezuje v celoto: led drži kamenje skupaj; vezi so trdno držale; žeblji čvrsto držijo / ekspr. čeprav bolan, je oče le še trdno držal kmetijo skupaj\n3. ohranjati kaj v določenem položaju, kljub delovanju nasprotne sile: balkon držita dva stebra; komaj je držal tram pokonci; s kolom je držal škaf pod vodo / sadno drevje je polno, da komaj drži; sneg je bil premehek, da bi nas držal / ključavnica ni dolgo držala, vrata so kmalu popustila\n // ohranjati kaj v določenem položaju, na določenem mestu sploh: fant je držal dekle v objemu; držati roke na hrbtu; držati otroka v naročju; otrok drži kar naprej prst v ustih / knjigo drži narobe; držati glavo pokonci\n4. s širokim pomenskim obsegom s svojo oblastjo, z vplivom ohranjati koga na določenem mestu:\na) že od včeraj ga držijo na policiji; držali so ga zaprtega\nb) mati je držala otroke v prostem času doma\nc) vso noč so nas s strojnicami in minami držali od sebe / dekle je držalo svojega najnovejšega znanca v spoštljivi razdalji\nč) preostali denar je držala za hude čase / trgovci niso hoteli prodajati blaga ceneje, rajši so ga držali v skladiščih\n // vojaško obvladovati kak prostor, objekt: cesto zanesljivo drži naša druga četa; sovražnik še zmeraj drži nekatere pomembne postojanke\n // pog. ohranjati koga pod vplivom, v oblasti: silna besnost me je držala; krč ga že spet drži / ni mogel več držati nejevolje zadrževati, tajiti\n5. s širokim pomenskim obsegom s svojo dejavnostjo, postopki ohranjati kaj v določenem stanju: držati potrošnjo v mejah realnih možnosti; razred drži v disciplini; držati repertoar na visoki umetniški ravni; načrt držijo v strogi tajnosti\n // delati, da se kaj ohranja, bistveno ne spreminja: držati čistočo med boleznijo; držati ritem pri plesu; držati začetni tempo do konca teka / to blago drži barvo; izdelki držijo svoje cene / pog. držati rekord v metu krogle\n // pog. ohranjati svojo bistveno lastnost, uporabnost: te hlače že zelo dolgo držijo; pričeska ji odlično drži; tisti stari voz še zmeraj drži je uporaben; tako konzervirana zelenjava (se) drži skozi vso zimo se ne pokvari\n6. žarg., s širokim pomenskim obsegom zaradi kakega namena ohranjati kaj v kakem odnosu: poleg goveje živine drži še ovce in dve kozi ima, goji; že nekaj časa ne drži več služkinje nima; tega artikla pri nas ne držimo nimamo, ne prodajamo\n // držati blago na zalogi\n7. pog. trajati: deževje je držalo tri tedne; padel je v duševno odsotnost, ki je držala; lepo vreme se bo še držalo\n8. biti tak, da ne more skozi tekočina, sipka snov: bazen drži; čevlji mi sploh ne držijo, nogavice imam čisto mokre; lonec drži, čeprav je malo počen / otrok ne drži vode ne more zavestno uravnavati odvajanje seča\n9. s prislovnim določilom imeti določeno prostornino: ta posoda drži malo manj kot pet litrov; koliko drži sod\n10. biti v skladu z resničnostjo: vremenska napoved je malokdaj držala; številke niso povsem držale; drži kot pribito / ta predpis ne drži več ne velja\n // navadno v zvezi z beseda, obljuba vztrajati pri obveznosti: vse obljubi, a ničesar ne drži; držati besedo, obljubo / brezoseb., kot podkrepitev drži, jutri se vidiva\n11. biti usmerjen, voditi, peljati: pojdi po cesti, ki drži v dolino; most drži preko reke; stopnice držijo navzgor / čez travnik je držala krvava sled / ena vrata držijo v spalnico, druga pa naravnost na vrt\n12. pog., navadno z orodnikom strinjati se s kom in ga podpirati pri delovanju: zmeraj drži z bogatimi, z močnejšimi; vsi držijo z njim; mati je držala s sinom proti očetu; sošolci držijo skupaj\n13. nižje pog., z oslabljenim pomenom, z glagolskim samostalnikom izraža opravljanje dejanja, ki ga določa samostalnik: držati govor; držati predavanje predavati, imeti predavanje; držati komu dolge pridige / držati stražo biti na straži, stražiti\n // držati pod kontrolo kontrolirati\n14. nižje pog., v zvezi z na ceniti, dati na kaj: ljudje držijo nanj; držati na svojo čast\n15. zastar. imeti, šteti za: za nespametnega koga držati; tiste narode so držali za manj civilizirane\n● ekspr. kaj te le danes drži? zakaj si tako čuden, nepristopen; pog. vreme bo še nekaj časa držalo ostalo lepo, se ne bo poslabšalo; držati figo, pesti za koga želeti komu, da bi se mu kaj uresničilo, posrečilo; nizko glej, da boš gobec držal da ne boš česa povedal, rekel; pog. branjevke so držale jajca po dinarju prodajale so jih po dinarju; niso jih hotele prodajati ceneje; ekspr. držati jezik (za zobmi) ne povedati česa, molčati; držati korak s kom ne pustiti se komu prekositi, ne zaostajati za kom; brezoseb., pog. drži me, da bi ga pošteno premikastil čutim željo, mika me; pog. držati mulo kazati jezo, nejevoljo; knjiž. držati ogledalo svojemu času v umetniških, zlasti v gledaliških delih prikazovati problematiko določene dobe; držati roko nad kom biti mu zaščitnik, varovati ga; pog. držati roke križem lenariti, ne delati; evfem. ne bo dolgo, ko mu bodo svečo držali umrl bo; evfem. držati vrečo biti soudeležen pri kraji, ropu; ekspr. držati koga za besedo zahtevati, da obljubo izpolni; ekspr. držati koga na vajetih, na kratko imeti ga popolnoma v oblasti; pog. držati ljudi v distanci ne biti z njimi preveč prijazen, domač; ekspr. vseh teh podatkov pa res ne morem držati v glavi, v spominu si ne morem zapomniti; ekspr. držati koga v precepu, v šahu onemogočati mu, da bi samostojno ukrepal, se odločal; pog. držati kaj v svojih rokah sam odločati o čem, voditi kaj; le upanje ga še drži pokonci ohranja zdravega, živega; oče je svoje otroke trdo držal bil je zelo strog z njimi; preg. bolje drži ga kot lovi ga bolje se je zadovoljiti s slabšo, a gotovo možnostjo\n♦ lov. divjad (dobro) drži ne zbeži, ne odleti takoj, ko začuti lovca ali psa; pes dobro drži vztrajno goni divjad\ndržáti se \n1. biti v prostorsko neposrednem stiku s čim; dotikati se, stikati se: naša hiša se drži trgovine; delovna soba se je držala salona\n // biti pritrjen, prilepljen na čem: čevljev se še drži blato; čela se drži šop potnih las; pren. krivica se ga drži; vzdevek iz dijaških let se ga še zmeraj drži\n // premikati se po določeni poti, določeni smeri: držati se glavne ceste, markacije\n // ekspr. ne oddaljevati se od česa, ne zapuščati česa: ljudje se pred večjimi prazniki držijo večinoma dóma; pren. vse do svoje smrti se je držal govorice rojstnega kraja; drži se me ko klop\n2. delati, kot se zahteva, predpisuje: držati se diete, dogovora, napotkov, navodil, pogodbe, predpisov; držati se prave mere; drži se svojih nazorov kot pijanec plota\n3. z izrazom na obrazu in z obnašanjem kazati razpoloženje: čemerno, jezno, prijazno se držati; drži se sila domišljavo; držati se na jok; drži se, ko da ne zna do pet šteti nevedno, naivno\n // telo imeti, ohranjati v določenem položaju: držati se vzravnano; po vojaško se držati; ljudje so se držali, kakor da bi jih zeblo\n // pog. biti domišljav: kaj se boš držala, saj nisi nič posebnega\n4. ohranjati svoj obstoj, položaj kljub ogroženosti: trdnjava se je dolgo časa držala; samo s silo se drži na oblasti; celotna reprezentanca se je odlično držala\n // pog. vesti se, zadržati se: če se bo v zaporu dobro držal, bo še pomiloščen; med okupacijo se je dobro držal; hrabro, pogumno se držati\n5. s prislovnim določilom izraža, da je kdo na določenem mestu, v določenem stanju: vedel je, kje se medved najraje drži; megla se drži v dolini že tri dni; nekatere ribe se držijo prav pri dnu / pozimi se držijo gamsi v gručah; pesek se drži skupaj; zmeraj se je držal bolj sam zase, ob strani\n● pog. res ne vem, zakaj se držiš (name) si jezen, užaljen; pog. avto se dobro drži ceste ga ne zanaša na ovinkih, pri hitri vožnji; ekspr. denar se je ne drži ne hrani ga; je zapravljiva; ekspr. komaj se ga še duša drži je tako slab, da bo kmalu umrl; ekspr. ne ve, kje se ga glava drži zaradi preobilice dela, skrbi je popolnoma zmeden; smola se ga drži vse se mu ponesreči; večkrat doživi kaj neugodnega; ekspr. njega se pa še mleko drži je še zelo mlad, neizkušen; ekspr. držati se materinega krila biti v svojem ravnanju nesamostojen, odvisen zlasti od matere; ekspr. vreme se že ves ta teden kislo drži ni lepo, a vendar je (še) brez padavin; držati se v dve gubé sključeno; nižje pog. nazaj se držati pri jedi, pri pijači jesti, piti manj, kot si kdo želi, pri delu biti len; ne delati, kolikor bi lahko in kolikor bi bilo potrebno; pog. za svoja leta se še odlično drži je nadpovprečno čil, zdrav; drži se kot lipov bog je neroden, molčeč; kar tod pojdite in se držite desne, na desno na vsakem razpotju pojdite po desni poti\ndržé: drže se za roke, sta se sprehajala po parku\ndržèč -éča -e: izpeljal je načrt, držeč se v celoti svoje prvotne zamisli; posodo, držečo pet litrov, je napolnil do roba; stopala je tesno ob njem, držeč ga pod pazduho\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
džúmbus,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n džúmbus -a m (ȗ) nižje pog., ekspr. hrup, trušč, vpitje: v razredu je bil strašanski džumbus / to bi bil džumbus, če bi prišlo do vojne velika zmeda \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
fána,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n fána -e ž (ȃ) nižje pog. zastava: sprevod s fanami in gasilsko godbo\n● pog. biti izmučen, zbit kot turška fana zelo; pog., ekspr. nositi fano biti prvi, zlasti v slabem \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
fárbati,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n fárbati -am nedov. (ȃ) nižje pog. goljufati, lagati: njo lahko farbaš, mene pa ne boš\n● nižje pog., ekspr. pojdi se farbat ne verjamem ti; ne strinjam se s teboj; nočem imeti opravka s teboj \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
fásati,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n fásati fášem tudi -am dov. in nedov. (ȃ) nižje pog. prejeti, dobiti: ko sem bil še pri knapih, smo fasali obleko in čevlje za v jamo / v ujetništvu je fasal jetiko / fasati klofuto\n● nižje pog., ekspr. že v prvi hajki jo je fasal v nogo je bil ranjen v nogo \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
fehtáriti,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n fehtáriti -im nedov. (á ȃ) nižje pog., ekspr. prositi: kar naprej fehtari očeta za denar / delat pojdi, pa ti ne bo treba fehtariti \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
féhtati,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n féhtati -am nedov. (ẹ̄) nižje pog. prositi: fehtal je očeta za denar / na stara leta je fehtal beračil, prosjačil \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
féjst,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n féjst in fést prid. neskl. (ẹ̑) pog. \n1. ki ima pozitivne lastnosti v precejšnji meri: tukaj so sami fejst ljudje; ekspr. kaj ni tale naš kolega fejst dečko / fejst gospodinja je pridna, skrbna\n // ekspr., s širokim pomenskim obsegom ki ima zaželeno lastnost, kakovost v precejšnji meri; dober: tu je pa res fejst zrak / fejst avto ima\n2. postaven, lep: fejst fant; ekspr. fejst baba, ne\nféjst in fést prisl., nižje pog. dobro, izvrstno: fejst gospodari / fejst so se zabavali / fejst počisti temeljito\n // zelo, hudo: fejst je počilo; fejst je umazan\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
féntati,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n féntati -am dov. (ẹ́) nižje pog., ekspr. \n1. uničiti, pokončati: kar prime v roko, vse fenta / nikar toliko ne delaj, saj se boš fental\n2. ubiti, umoriti: fental ga bom, če mi pride v roke; obupala je in se fentala\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
fíga,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n fíga -e ž (í) \n1. nizko južno drevo z dlanastokrpimi listi ali njegov sočni, sladki sad: med trtami so rasle tudi fige; jesti, obirati fige / suhe fige\n2. pog., pri zavrnitvi, zanikanju pest s palcem, položenim med kazalec in sredinec: narediti, pokazati figo; pomolil mu je figo; star. moliti fige komu\n3. nav. mn. okrogel iztrebek, zlasti konjski: pobirati fige po cesti\n4. pog., ekspr. kar je malo vredno, nepomembno: vsako figo si zapiše; joka za vsako figo; ljudi so kaznovali za najmanjšo figo; prepira se za prazno figo\n // nizko malo vreden, nepomemben človek: ti si figa proti njemu\n5. nižje pog., ekspr., v prislovni rabi izraža\na) navadno v zvezi z en močno zanikanje ali zelo majhno mero: vi me figo brigate; doma je eno figo dobil; to je eno figo vredno\nb) v povedni rabi omalovaževanje: figa je vse skupaj / elipt. prava figa, če me premestijo\n6. nižje pog., v medmetni rabi izraža močno zanikanje: figo, tebe že ne bom ubogal; saj smo pridni. Figo ste pridni\n● pog., ekspr. ista figa je, če grem ali ne vseeno je; pog. držati figo za koga želeti komu, da bi se mu kaj uresničilo, posrečilo; pog. obljubil mu je, v žepu pa je držal figo obljube ni nameraval izpolniti; pog. zmeraj je na cesti kot konjska figa vedno hodi okrog, nikoli ga ni doma\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
fígole,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n fígole medm. (ȋ) nižje pog. izraža močno zanikanje: figole, nikamor ne greš \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
fíks,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n fíks medm. (ȋ) nižje pog. izraža močno podkrepitev trditve: fiks, me zebe \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
fíksati,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n fíksati -am nedov. (ȋ) \n1. nižje pog. nadlegovati razburjati koga z neupravičenimi zahtevami, ukazi: že cel dan me fiksa\n2. žarg., v zvezi z ga počenjati neumnosti, lahkomiselnosti: to smo ga fiksali\nfíksati se žarg. vbrizgavati si, jemati mamila: že dalj časa se fiksa\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
fiksírati,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n fiksírati2 -am nedov. (ȋ) nižje pog. nadlegovati koga z neupravičenimi zahtevami, ukazi: večkrat sitnari in fiksira otroke \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016.; fiksírati2 -am nedov. (ȋ) nižje pog. nadlegovati koga z neupravičenimi zahtevami, ukazi: večkrat sitnari in fiksira otroke \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
fíkslávdon,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n fíkslávdon medm. (ȋ-ȃ) nižje pog. izraža močno podkrepitev trditve: fikslavdon, ali bo kaj ali ne bo nič; tako bo, kot sem rekel, fikslavdon \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
fírbčen,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n fírbčen -čna -o prid. (ȋ) nižje pog. radoveden: bil je stikljiv in firbčen \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
fírbec,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n fírbec -bca m (ȋ) nižje pog. radovednost: dela sem se lotil bolj iz firbca / firbec me je gnal v svet\n● pog., ekspr. sam firbec jih je zelo so radovedni\n // ekspr. radovednež: firbci se že zbirajo; firbcem se dati v zobe; bila je pravi firbec / kot nagovor pa poslušaj, firbec \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
fláša,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n fláša -e ž (á) nižje pog. steklenica: razbita flaša / flaša piva \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
fláška,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n fláška -e ž (á) nižje pog. steklenička: flaška za žganje \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
flíka,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n flíka -e ž (í) nižje pog. krpa, zaplata: prišiti fliko; njegove hlače so že polne flik / krojač mi ni vrnil flik, ki so ostale od plašča ostankov blaga\n // ekspr. za otroka se bo že še našla kakšna flika manjši kos še neuporabljenega blaga; pren. za hišo je imel majhno fliko (zemlje) \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
fôkniti,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n fôkniti -em dov. (ó ȏ) nižje pog. udariti (človeka): fokni ga \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
fovšíja,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n fovšíja -e ž (ȋ) nižje pog. nevoščljivost, zavist: samo zaradi fovšije je prišlo do prepira\n● nižje pog. sama fovšija govori iz njega njegovo govorjenje, ravnanje kaže, da je nevoščljiv \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
frájer,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n frájer -ja m (á) pog. moški, navadno mlajši, ki se vpadljivo vede in oblači: mestni frajerji; večji frajer je, kot sem mislil; skušal je biti frajer\n // nižje pog. moška oseba, ki je v ljubezenskem odnosu do dekleta; fant: našla si je drugega frajerja; s svojim frajerjem je bila v kinu \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
frátati,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n frátati -am dov. (ȃ) brezoseb., nižje pog. ponesrečiti se, spodleteti: zmeraj me frata; mislil si ga spraviti pod našo streho, pa te je fratalo\n● pog., šalj. včasih mu rata, največkrat ga pa frata \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
frdáman,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n frdáman -a -o prid. (á) nižje pog. presnet, preklet: frdamana ženska, nikoli ne bo dala miru / bil je frdaman mraz hud, silovit \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
frís,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n frís -a m (ȋ) nižje pog., nav. slabš. obraz: prav grd fris ima \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
fròc,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n fròc frôca m (ȍ ó) nižje pog. otrok: ne veste, koliko dela imam s tem frocem \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
fúčkati,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n fúčkati -am nedov. (ȗ) nar. vzhodno žvižgati, piskati: deček, vlak fučka\nfúčkati se nižje pog., s smiselnim osebkom v dajalniku (ne) biti mar, (ne) brigati: turisti se nam fučkajo; to se mi fučka!\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
fúra,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n fúra -e ž (ȗ) nižje pog. prevoz, vožnja: dnevno napravi štiri fure / vsak dan je hodil na furo \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
fúš,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n fúš -a m (ȗ) nižje pog. opravljanje navadno obrtniških del brez dovoljenja za opravljanje obrtne dejavnosti: preganjati fuš / delati na fuš \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
fúšati,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n fúšati -am nedov. (ȗ) nižje pog. \n1. opravljati navadno obrtniška dela brez dovoljenja za opravljanje obrtne dejavnosti: dopoldne dela v tovarni, popoldne fuša\n2. peti, igrati napačne tone: ima slab posluh, zato fuša\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
gànk,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n gànk gánka m (ȁ á) etn. lesen pokrit hodnik na alpski hiši: gorenjska hiša z gankom\n // nižje pog. balkon, hodnik: gledati z ganka po dolini; visok gank \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
