New column,New column (1)
odpískati,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n odpískati -am dov., tudi odpiskála (í) \n1. prenehati piskati: komaj so čakali, da bo odpiskal / pastirček je odpiskal pesmico\n2. pog. s piskanjem naznaniti: pridem, ko sirena odpiska poldne / žarg., šport. sodnik je odpiskal konec tekme\n3. piskajoč se oddaljiti: vlak odpiska s postaje\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016.; odpískati -am dov., tudi odpiskála (í) \n1. prenehati piskati: komaj so čakali, da bo odpiskal / pastirček je odpiskal pesmico\n2. pog. s piskanjem naznaniti: pridem, ko sirena odpiska poldne / žarg., šport. sodnik je odpiskal konec tekme\n3. piskajoč se oddaljiti: vlak odpiska s postaje\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
odpòr,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n odpòr -ôra m (ȍ ó) \n1. občutek zoprnosti, mržnje, nenaklonjenosti: njihovo početje mi vzbuja odpor; čuti odpor do teh ljudi / ekspr. nepremagljiv fizičen odpor do koga; imeti odpor do pisanja / to je delal z odporom\n2. dejavnost, s katero se kdo upira, brani, nasprotuje: streti, zlomiti sovražnikov odpor; vdati se brez odpora; odpor proti takratni politiki / oborožen, pasiven odpor / splošni ljudski odpor / pozivati k odporu, na odpor; pren. v očeh ji je tlel plamen odpora\n● publ. sovražnik je nudil močen odpor se je zelo upiral, branil; pog. narediti kaj po liniji najmanjšega odpora tako, da se porabi čim manjši trud ali vzbuja čim manjši odpor pri drugih\n // publ. odporniško gibanje: sodelovati v odporu; sile odpora; voditelji, žrtve odpora\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016.; odpòr -ôra m (ȍ ó) \n1. občutek zoprnosti, mržnje, nenaklonjenosti: njihovo početje mi vzbuja odpor; čuti odpor do teh ljudi / ekspr. nepremagljiv fizičen odpor do koga; imeti odpor do pisanja / to je delal z odporom\n2. dejavnost, s katero se kdo upira, brani, nasprotuje: streti, zlomiti sovražnikov odpor; vdati se brez odpora; odpor proti takratni politiki / oborožen, pasiven odpor / splošni ljudski odpor / pozivati k odporu, na odpor; pren. v očeh ji je tlel plamen odpora\n● publ. sovražnik je nudil močen odpor se je zelo upiral, branil; pog. narediti kaj po liniji najmanjšega odpora tako, da se porabi čim manjši trud ali vzbuja čim manjši odpor pri drugih\n // publ. odporniško gibanje: sodelovati v odporu; sile odpora; voditelji, žrtve odpora\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
odpréti,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n odpréti -prèm dov., odpŕl (ẹ́ ȅ) \n1. dati kaj v tak položaj\na) da je mogoč prehod, vstop ali izstop: odpreti okno, vrata; odpreti zapornice; odpreti za ped; hrupno, tiho odpreti; odpreti nastežaj; vrata so se nenadoma sama odprla\nb) da postane notranjost dostopna: odpreti omaro, sobo / odprla je klavir in začela igrati; odpreti predal\n // navadno z dajalnikom z odprtjem vrat omogočiti komu vstop ali izstop: odprl jim je sam gospodar; kdo nam pride odpret; dolgo ji ni nihče odprl / odpreti ovcam stajo / odpreti kokoši izpustiti jih iz kurnika\n // kot nagovor ljudje, odprite\n2. z odstranitvijo določenega dela na čem narediti dostopno notranjost, vsebino: odpreti kozarec, škatlo; odpreti steklenico / odpreti pismo; oporoko so odprli na sodišču\n // s prerezom narediti notranjost dostopno: odpreti pacientu glavo, prsni koš / odpreti gnojno bulo, veno na vratu / odpreti divjad odstraniti ji drobovje\n // pog. bolnico so samo odprli in takoj zašili\n3. narediti, da prilegajoči se deli česa niso več drug ob drugem: odpreti školjko; na široko je odprl veke; zrel strok se je odprl / odpreti oči, usta / roža odpre cvet / pri potresu se je zemlja odprla je nastala razpoka, jama v njej\n // narediti, da kaj ni sklenjeno: odpreti člen na verigi; odpreti obroček / odpreti krog pri plesu\n // narediti, da kaj pride v položaj, značilen pri uporabljanju: odpreti dežnik, pahljačo; padalo se ni hotelo odpreti / odpreti knjigo; odprla je note, kakor da bi igrala / odpreti žepni nož izvleči rezilo\n4. dati del priprave v tak položaj, da ima kaj prosto pot: odpreti pipo, ventil / pog.: odpreti radio, televizor vključiti; sedel je k radiu in odprl Ljubljano poiskal zvezo z radijsko oddajno postajo Ljubljana\n // na tak način omogočiti izhod česa: odpreti paro, plin / odpreti vodo v kopalnici\n5. začeti delati, poslovati: lokal, trgovino odprejo ob sedmih; blagajna se odpre čez pol ure\n6. narediti, da se kje začne kaka (poklicna) dejavnost: odpreti nov obrat; banka je odprla dve podružnici; odpreti veleposlaništvo v kaki državi / odpreti novo linijo v avtobusnem prometu / pog. odprl je obrt postal je samostojen obrtnik\n // pog. sovražnik je odprl novo bojišče začel napad drugje, na drugem ozemlju\n // odpreti novo delovno mesto\n7. izročiti, dati v javno, splošno uporabo, navadno slovesno, po predpisih: odpreti dom, most; cesto bodo odprli za republiški praznik / odprli so novo smučarsko središče uredili, zgradili\n // dati v uporabo: predor so po dolgotrajnem popravljanju le odprli / odpreti prekop za mednarodno plovbo / miličnik je odprl cesto, križišče\n // narediti kaj dostopno za javnost, obiskovalce: odpreti grad, park / odpreti kaj za javnost / odpreti dom številnim obiskovalcem / odpreti revijo mlajšim sodelavcem\n8. narediti, da kaj začne potekati, navadno slovesno, po predpisih: kongres je odprl predsednik mednarodnega združenja; odpreti prireditev / odpreti sejo, zasedanje\n // začeti kaj sploh: s tem delom so odprli letošnjo gledališko sezono / odpreti debato; publ. odpreti polemiko / publ. odpreti problem, vprašanje začeti govoriti, razpravljati o njem\n9. v zvezi odpreti pot, vrata omogočiti komu, da lahko kam gre, pride: ta poraz je odprl sovražniku pot v zaledje; s prekopom se je ladjam odprla direktna pot na morje / nova iznajdba mu je odprla pot, vrata v svet\n // publ. omogočiti nastop, uveljavljanje česa: odpreti vrata tržnemu gospodarjenju; odpreti vrata novim težnjam v umetnosti / odpreti vrata mirovni konferenci; gledališče je že v prvi sezoni odprlo pot, vrata klasiki je začelo uprizarjati klasična dela\n10. voj., v zvezi z ogenj začeti močno obstreljevati določen cilj: četa je odprla strojnični, topovski ogenj; odpreti ogenj iz pušk; odpreti ogenj na sovražno postojanko\n● ekspr. starši so bili pripravljeni odpreti denarnico dati denar za kaj; ekspr. odpreti komu svojo dušo, svoje srce izpovedati mu svoja čustva, misli; dijak sploh ni odprl knjige se ni učil, bral; ekspr. svojim učencem je odprl lepote domačih pesnikov pokazal, razkril; odpreti mejo dovoliti prihod, uvoz v državo, na ozemlje ali odhod, izvoz iz države, z ozemlja; publ. odpreti možnosti za kaj dati; ekspr. odpreti komu oči omogočiti mu, da zagleda, spozna stvar, kakršna dejansko je; ekspr. odprla je vse svoje registre zelo glasno je govorila, pela; odpreti usta od začudenja zelo se začuditi; ekspr. ne odpre ust nič ne (spre)govori, reče; ekspr. dobro odpri ušesa poslušaj, prisluhni; ekspr. hoteli so si odpreti vrata za morebitno vrnitev zagotoviti si možnost vrnitve; ekspr. odpreti je moral veliko vrat, da je preskrbel potrebna potrdila moral je iti v veliko uradov; ekspr. zaradi graje se učenčku glava ni odprla ni postal bolj bister, razumen; ekspr. vsak dan se odpre nov grob kdo umre; ekspr. nad vasjo se je odprlo nebo se je močno zabliskalo; ekspr. ob njej se mu je odprlo nebo zelo ga je osrečila; ekspr. prepozno so se jim odprle oči so spoznali stvari, kakršne dejansko so; preg. zlat ključ vsaka vrata odpre z denarjem se vse doseže\n♦ fin. odpreti akreditiv prevzeti obveznost plačati akreditiv; odpreti konto narediti prvo vknjižbo; odpreti tekoči račun; grad. odpreti gradbišče začeti z gradnjo\nodpréti se \n1. pojaviti se razprostrt v širino: na koncu doline se svet odpre / na desno se odpre Bistriška dolina / ekspr. nebo se je odprlo zjasnilo\n // z vrha se odpre lep razgled je; pren. pred njim se je odprla najlepša slika prihodnosti\n2. publ. nastopiti, nastati: pri tako visoki temperaturi se odpro novi problemi / odprlo se je vprašanje tiskarne\n3. ekspr. postati zaupljiv, zgovoren: ob kozarcu vina so se ogreli in odprli / odprl se je pred prijateljem izpovedal mu je svoja čustva, misli\n // srce se srcu odpre\n // knjiž. začeti se zanimati za kaj, sprejemati kaj: odprl se je estetskim idejam romantike; odpreti se modernim tokovom / knjižni jezik se je odprl tujim, zlasti slovanskim besedam začel jih je sprejemati\n● pog. poleti so se posli spet odprli začeli dobro uspevati; jih je bilo veliko; pog. ni se mu odprlo, v čem bi bila tu nesreča ni dojel, spoznal\nodpŕt -a -o \n1. deležnik od odpreti: ptiči so stegovali odprte kljune proti njemu; v roki je držal odprt nož; sejem je bil odprt v začetku meseca; dežnik je imela odprt, čeprav ni deževalo; odprte zapornice; cesta je odprta za ves promet; trgovina je odprta do sedmih zvečer; spati pri odprtem oknu; pusti vrata odprta; odprto imajo samo dopoldne\n2. ki je od več ali vseh strani razmeroma lahko dostopen: na odprtih mestih je zelo pihalo / prostor za naselje so si izbrali na odprti terasi\n // sorazmerno raven, neporasel: prehodili so odprt svet ob progi / spopad vojsk na odprtem polju\n // ki je brez ograje, nezavarovan: odprt sejemski prostor; odprto odlagališče smeti / odprti ogenj\n3. ki je brez strehe: vozi se v odprtem avtomobilu; odprt tovorni voz; odprto kopališče\n // ki ima razmeroma velik izrez, odprtino: ti čevlji so preveč odprti / za te knjige so police dovolj odprte razmaknjene\n // odprta obleka; odprta posoda\n4. publ. nerešen, nedognan: odprti problemi; lotiti se reševanja odprtih zadev; vprašanje je ostalo odprto / odgovori so tu še odprti / konec novele je odprt dopušča različno razumevanje\n5. ki mu lahko prisostvujejo, se ga lahko udeležijo tudi nečlani: odprt partijski sestanek / odprto prvenstvo v smučarskih skokih / lokal odprtega tipa\n6. v povedni rabi ki ima do ljudi in pojavov razumevajoč, strpen odnos: je odprt in iskren človek; kot človek je odprt za vsakogar\n // dovzeten, sprejemljiv: mladi ljudje so zelo odprti do sveta okrog sebe; odprt je za vse lepo, novo / organizacija mora biti odprta za nove pobude\n7. publ. iskren, odkritosrčen: z njim je imel več odprtih pogovorov; polemika med njimi je bila zelo odprta / odprta ljubezenska izpoved\n // javen, očiten: odprt spopad med njima traja že dolgo / ta intervencija je dobila oblike odprte in namerne agresije / poslati komu odprto pismo; postaviti odprto vprašanje\n● ekspr. ves svet ima odprt pred seboj lahko gre kamorkoli; pog. fant je odprte glave bister, nadarjen; ekspr. igrati z odprtimi kartami jasno, odkrito kazati svoje namene; knjiž. ta človek je odprta knjiga očitno kaže svoja čustva, namene; goste so sprejeli z odprtimi rokami gostoljubno, z veseljem; po svetu hoditi z odprtimi očmi dobro opažati, spoznavati stvari, pojave okrog sebe; sanjal je z odprtimi očmi bede; odprto pivo, vino pivo, vino, ki se prodaja sproti natočeno iz soda; ekspr. gledati, poslušati z odprtimi usti zelo pazljivo; zelo začudeno; ekspr. ni mogel verjeti, da je našel odprta ušesa da so ga poslušali, uslišali; pesn. odprta noč in dan so groba vrata človek lahko vsak trenutek umre; pustite mi odprto nezaklenjeno\n♦ agr. odprti hlev hlev brez ene ali dveh sten; anat. odprti prelom kosti prelom, pri katerem kost predre kožo; avt. odprta cesta cesta, na kateri ni omejitve hitrosti; odprta karoserija karoserija s premično ali zložljivo streho; ekon. odprti trg trg, ki je dostopen vsem proizvajalcem; etn. odprto ognjišče od tal dvignjen prostor za kurjenje in pripravo hrane; geogr. odprto morje morje, ki je stran od obale, zalivov in otokov; gozd. odprti gozd gozd, katerega izkoriščanje je zaradi ustreznih prometnih povezav mogoče, ekonomično; jur. odprti oddelek kazenskega poboljševalnega zavoda oddelek zavoda brez posebnega nadzorstva in brez zavarovanja; politika odprtih vrat ob koncu 19. in v začetku 20. stoletja politika velesil, temelječa na dogovoru o enakih pogojih gospodarskega udejstvovanja na Kitajskem in v nekaterih afriških deželah; kem. odprta veriga atomov razporeditev atomov v spojini v črti; kor. odprta plesna drža plesna drža, pri kateri se plesalca držita samo z eno roko; lov. lov na divjega petelina, srnjaka je odprt začel se je čas, ko je dovoljen lov na divjega petelina, srnjaka; mat. odprti interval interval, v katerem meji intervala nista vključeni; med. odprta telesna poškodba poškodba z rano; odprta rana rana, ki je v neposredni zvezi z zunanjim svetom; odprta tuberkuloza tuberkuloza, pri kateri so v izpljunku bacili; odprto zdravljenje opeklin, ran zdravljenje opeklin, ran brez povoja; navt. odprta luka luka, v katero je dostop mogoč ob vsakem času; soc. odprt družbeni sistem družbeni sistem, v katerem ni ovir za spreminjanje poklicnega, družbenega, razrednega položaja človeka; šport. odprta igra igra, pri kateri igrata obe moštvi predvsem napadalno; voj. odprto mesto mesto, ki ga vojskujoče se strani po sporazumu ne uničujejo, bombardirajo; prisl.: odprto gledati, opazovati; živeti odprto do vsega; sam.: zaveslal je daleč na odprto na odprto morje; na odprtem je hladno velo; hoditi po odprtem\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
odrájtati,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n odrájtati -am dov. (á) nižje pog. \n1. plačati, poravnati: odrajtati davek, najemnino; za hrano mu še mora odrajtati\n2. opraviti, narediti: odrajtati vojaški rok\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
odrajtováti,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n odrajtováti -újem nedov. (á ȗ) nižje pog. plačevati, poravnavati: odrajtovati davke, desetino; odrajtovati za najemnino \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
odrólati,"SNB Kliknite, če želite geslo skopirati v odložišče \n \n odrólati -am dov. (ọ̑) \n1. pog. v celoti uresničiti dejanje, ki poteka tako, da se nekaj razvija, predvaja: Film se odrola v glavnem v enem prostoru \n2. pog. izraža, da osebek s hojo, premikanjem napravi, da ni več ali da je na določenem mestu; oditiSSKJ, odpraviti seSSKJ: Počasi se je odrolal proti postaji \n3. opraviti določeno pot na rolerjih: Odrolali boste 14 km dolg krog E ↑rólati\nodrólati se -am se dov. (ọ̑) pog., s smiselnim osebkom v dajalniku \nzmešati se; zrolati se: Vsakemu se kdaj odrola \n \nSlovar novejšega besedja slovenskega jezika, www.fran.si, dostop 4. 12. 2016."
odsedéti,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n odsedéti -ím dov. (ẹ́ í) \n1. pog. prebiti, preživeti v zaporu: odsedel je deset let; odsedel bo nekaj dni, potem bo izpuščen / ni odsedel vse kazni prestal\n2. redko presedeti: obed je odsedel, kar se je dalo mirno\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
odslužíti,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n odslužíti in odslúžiti -im dov. (ī ú) \n1. v kmečkem okolju z delom nadomestiti dolžno plačilo za kaj: vsega posojenega denarja mu še ni odslužil; stanovanje in hrano jim je morala odslužiti\n2. končati določen čas trajajočo obvezno dejavnost: odslužiti vojaški rok / ekspr. odslužiti vajensko dobo / pog. odslužiti kazen prestati\n3. ekspr. izrabiti se, dotrajati: cesta je odslužila; stroji so že odslužili\n // zaradi starosti postati nesposoben za delo: hotel se je znebiti hlapca, ki je že odslužil / ko je pes odslužil, ga je dal ustreliti\nodslúžen -a -o: stari odsluženi viničarji; pohištvo je bilo staro in odsluženo\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
odspód,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n odspód prisl. (ọ̑) pog. spodaj: hišnik stanuje odspod; prim. spod \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
odspôdaj,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n odspôdaj prisl. (ó) pog. spodaj: odspodaj so vrata zaklenjena; prim. spodaj \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
odspréd,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n odspréd prisl. (ẹ̑) pog. spredaj: odspred stojijo otroci\n● pog. pokrpan je odspred in odzad zelo; prim. spred \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
odsprédaj,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n odsprédaj prisl. (ẹ́) pog. spredaj: njeni lasje so odspredaj lepi, gosti, črno rjavi; prim. spredaj \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
odstresírati,"SNB Kliknite, če želite geslo skopirati v odložišče \n \n odstresírati -am dov. (ȋ) pog., zlasti v sproščenem ožjem krogu \nodpraviti stres: Odstresira ga lahko samo dober spanec E iz stresírati iz (↑)strés \nSlovar novejšega besedja slovenskega jezika, www.fran.si, dostop 4. 12. 2016."
odščípniti,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n odščípniti -em dov. (í ȋ) s ščipanjem odstraniti: odščipniti konico žeblja; odščipniti roži uvel list; pren. nekaj je odščipnil od resnice\n● ekspr. odščipniti sto dinarjev od zaslužka odtegniti\n // s ščipanjem odstraniti del česa: žico je treba malo odščipniti / pog. odščipniti hlebec odlomiti\n // ekspr. gospodar mu je odščipnil zaslužek znižal \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016.; odščípniti -em dov. (í ȋ) s ščipanjem odstraniti: odščipniti konico žeblja; odščipniti roži uvel list; pren. nekaj je odščipnil od resnice\n● ekspr. odščipniti sto dinarjev od zaslužka odtegniti\n // s ščipanjem odstraniti del česa: žico je treba malo odščipniti / pog. odščipniti hlebec odlomiti\n // ekspr. gospodar mu je odščipnil zaslužek znižal \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
odštékan,"SNB Kliknite, če želite geslo skopirati v odložišče \n \n odštékan -a -o prid. (ẹ̑) pog. \nki se zelo razlikuje od navadnega, običajnega; odbit, odklopljen: odštekan naslov knjige; odštekana komedija; Končal sem šolo svobodnih umetnosti, odraščal sem med liberalnimi, že kar odštekanimi ljudmi E iz odštékati se 'odklopiti se' iz ↑štékati \nSlovar novejšega besedja slovenskega jezika, www.fran.si, dostop 4. 12. 2016.; odštékan -a -o prid. (ẹ̑) pog. \nki se zelo razlikuje od navadnega, običajnega; odbit, odklopljen: odštekan naslov knjige; odštekana komedija; Končal sem šolo svobodnih umetnosti, odraščal sem med liberalnimi, že kar odštekanimi ljudmi E iz odštékati se 'odklopiti se' iz ↑štékati \nSlovar novejšega besedja slovenskega jezika, www.fran.si, dostop 4. 12. 2016."
odštékanec,"SNB Kliknite, če želite geslo skopirati v odložišče \n \n odštékanec -nca m, člov. (ẹ̑) pog. \nkdor se po določenih lastnostih, nazorih, navadah izrazito loči od drugih: Na zabavi so se zbrali sami odštekanci E ↑odštékan \nSlovar novejšega besedja slovenskega jezika, www.fran.si, dostop 4. 12. 2016.; odštékanec -nca m, člov. (ẹ̑) pog. \nkdor se po določenih lastnostih, nazorih, navadah izrazito loči od drugih: Na zabavi so se zbrali sami odštekanci E ↑odštékan \nSlovar novejšega besedja slovenskega jezika, www.fran.si, dostop 4. 12. 2016."
odštéti,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n odštéti -štéjem dov. (ẹ́ ẹ̑) \n1. zmanjšati vsoto za določen znesek: odšteti stroške od vsote / tekmovalcu so odšteli pet točk\n // mat. narediti računsko operacijo, pri kateri se eno število zmanjša za drugo: odšteti devet od sto\n2. dati, izročiti (s štetjem) določeno vsoto denarja: odštel mi je deset tisoč; odšteti denar na mizo / pog. odšteti denar na roko neposredno izplačati\n // aro mu je že odštel\n // od večje količine s štetjem določiti, ločiti določeno manjšo količino: odšteti deset kapljic zdravila / štel je udarce ure in ko je odštel šestega, se je pomiril\n3. dati, poravnati v denarju, kar komu pripada; izplačati: odšteti hčeri doto; prigovarjali so mu, naj si da odšteti svoj del dediščine\n // nav. ekspr. plačati: odšteti carino / koliko si pripravljen odšteti za njegovo delo; za najemnino odšteje vsak mesec tisoč dinarjev\n4. ne upoštevati, ne obravnavati v kaki celoti; izvzeti: njega je treba pri tem odšteti / če odštejemo ta neprijetni dogodek, je prireditev lepo uspela; otrok je zdrav, če odštejemo majhne prehlade\n● pog., ekspr. odšteti jih komu s palico natepsti, pretepsti ga; pog., ekspr. odštejte mu jih petnajst dajte mu petnajst udarcev\nodštévši zastar.: odštevši denar, se je umaknil; ves les - odštevši veje — so koristno uporabili\nodštét -a -o: stroški so že odšteti\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016.; odštéti -štéjem dov. (ẹ́ ẹ̑) \n1. zmanjšati vsoto za določen znesek: odšteti stroške od vsote / tekmovalcu so odšteli pet točk\n // mat. narediti računsko operacijo, pri kateri se eno število zmanjša za drugo: odšteti devet od sto\n2. dati, izročiti (s štetjem) določeno vsoto denarja: odštel mi je deset tisoč; odšteti denar na mizo / pog. odšteti denar na roko neposredno izplačati\n // aro mu je že odštel\n // od večje količine s štetjem določiti, ločiti določeno manjšo količino: odšteti deset kapljic zdravila / štel je udarce ure in ko je odštel šestega, se je pomiril\n3. dati, poravnati v denarju, kar komu pripada; izplačati: odšteti hčeri doto; prigovarjali so mu, naj si da odšteti svoj del dediščine\n // nav. ekspr. plačati: odšteti carino / koliko si pripravljen odšteti za njegovo delo; za najemnino odšteje vsak mesec tisoč dinarjev\n4. ne upoštevati, ne obravnavati v kaki celoti; izvzeti: njega je treba pri tem odšteti / če odštejemo ta neprijetni dogodek, je prireditev lepo uspela; otrok je zdrav, če odštejemo majhne prehlade\n● pog., ekspr. odšteti jih komu s palico natepsti, pretepsti ga; pog., ekspr. odštejte mu jih petnajst dajte mu petnajst udarcev\nodštévši zastar.: odštevši denar, se je umaknil; ves les - odštevši veje — so koristno uporabili\nodštét -a -o: stroški so že odšteti\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
odvrtéti,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n odvrtéti -ím dov. (ẹ́ í) odviti, odpreti: odvrteli so več pip, pa iz nobene ni nič priteklo\n● pog. film so že večkrat odvrteli predvajali\nodvrtéti se prenehati se vrteti: vrtiljak se je odvrtel in otroci so skakali s sedežev / ekspr. plesalci so se odvrteli in posedli k mizi\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016.; odvrtéti -ím dov. (ẹ́ í) odviti, odpreti: odvrteli so več pip, pa iz nobene ni nič priteklo\n● pog. film so že večkrat odvrteli predvajali\nodvrtéti se prenehati se vrteti: vrtiljak se je odvrtel in otroci so skakali s sedežev / ekspr. plesalci so se odvrteli in posedli k mizi\n \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
odzád,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n odzád prisl. (ȃ) pog. zadaj: kupil je otroku konjička, ki piska odzad\n● pog. pokrpan je odspred in odzad zelo \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016.; odzád prisl. (ȃ) pog. zadaj: kupil je otroku konjička, ki piska odzad\n● pog. pokrpan je odspred in odzad zelo \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
odzádaj,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n odzádaj prisl. (á) pog. zadaj: na sliki stoji čisto odzadaj; prim. zadaj \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016.; odzádaj prisl. (á) pog. zadaj: na sliki stoji čisto odzadaj; prim. zadaj \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
odzdôlaj,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n odzdôlaj prisl. (ó) pog. spodaj, zdolaj: stebriči so bili odzdolaj šesterokotni; prim. zdolaj \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016.; odzdôlaj prisl. (ó) pog. spodaj, zdolaj: stebriči so bili odzdolaj šesterokotni; prim. zdolaj \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
odzgór,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n odzgór prisl. (ọ̑) pog. zgoraj: gospodar stanuje odzgor \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016.; odzgór prisl. (ọ̑) pog. zgoraj: gospodar stanuje odzgor \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
odzgôraj,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n odzgôraj prisl. (ó) pog. zgoraj: odzgoraj je jasno, odspodaj megla; prim. zgoraj \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
odznótraj,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n odznótraj prisl. (ọ́) pog. notri, znotraj: odznotraj je tema; prim. znotraj \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
odzúnaj,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n odzúnaj prisl. (ú) pog. zunaj: odzunaj je mraz; kožuh je odzunaj in odznotraj kosmat; prim. zunaj \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
oèf,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n oèf oêfa m, tudi neskl. (ȅ ȇ) pog., kratica Osvobodilna fronta: bil sem povezan z oefom \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
oêfovski,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n oêfovski -a -o prid. (ȇ) pog. nanašajoč se na Osvobodilno fronto: oefovsko delovanje \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
ófer,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n ófer ófra m (ọ́) nižje pog. dajanje denarja za cerkvene potrebe, včasih v zvezi s sprevodom vernikov okoli oltarja; cerkveno darovanje: v nedeljo bo ofer / iti k ofru\n● star. dati komu ofer dar \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
ófrati,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n ófrati -am dov. in nedov. (ọ́) star. dati, darovati: ofral jim je lonec medu\n● nižje pog. ali mi lahko ofraš pol ure časa žrtvuješ \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
ofrnážiti,"SSKJ Kliknite, če želite geslo skopirati v odložišče \n \n ofrnážiti -im dov. (á ȃ) nižje pog. ogoljufati, prevarati: prodajalec ga je hotel ofrnažiti; ofrnažil ga je pri kartanju \nSlovar slovenskega knjižnega jezika, www.fran.si, dostop 4. 12. 2016."
